name,price,old orice,sales,url,image,productInformation,fullDescription,color,Product details,left,rating,brand,is_best_seller,new release,productCategory
realme C55 - 256GB/8GB - 6.72 Inch - Rainy Night,"EGP 8,300.00","EGP 8,300.00",11%,https://www.jumia.com.eg/realme-c55-256gb8gb-6.72-inch-rainy-night-40165485.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/456104/1.jpg?7686,SKU: RE540MP0YSX0ONAFAMZ Model: C55 Production Country: China Color: Rainy night,8GB 256Gb Rainy night  6.72 inch ,Color: Rainy night," Brand : Realme Processor : Helio G88 octa-core, 12 nano technology Storage  : 256 GB  RAM : 8 GB Rear Camera : 64 + 2 MP Front Camera : 8 mb. Display Size: 6.72 inches Display Resolution : 1080 x 2400, it has a small hole Operating system : Android 13 Battery : 5000 mAh Fast Charging : 33W  Bluetooth : v5.2",4 units left,0 out of 5 (No ratings available),realme,FALSE,TRUE,phone
Infinix Hot 20 - 6.82 Inch 128GB/6GB(UpTo 11GB)Ram Gaming Dual Sim 4G Mobile Phone- Sonic Black,"EGP 5,899.99","EGP 5,899.99",16%,https://www.jumia.com.eg/infinix-hot-20-6.82-inch-128gb6gbupto-11gbram-gaming-dual-sim-4g-mobile-phone-sonic-black-41199816.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/899114/1.jpg?1695,SKU: IN234MP10UPNUNAFAMZ Model: X6826 Color: Sonic Black,Display Size In Inches: 6.82 inches Processor CPU: Octa-core Internal Memory Capacity In GB: 128 GB Memory RAM In GB: 6 GB Rear Camera: 50 MP + QVGA Front Camera: 8 MP BATTERY: 5000 mAh ,Color: Sonic Black," NETWORK Technology GSM / HSPA / LTE 2G bands GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 3G bands HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100   HSDPA 850 / 900 / 2100 4G bands 1, 2, 3, 4, 5, 7, 8, 20, 28A, 28, 38, 40, 41   1, 3, 5, 8, 38, 40, 41 Speed HSPA, LTE BODY Dimensions 170.7 x 77.4 x 8.3 mm (6.72 x 3.05 x 0.33 in) Weight 198 g (6.98 oz) Build Glass front, plastic frame, plastic back SIM Dual SIM (Nano-SIM, dual stand-by) DISPLAY Type IPS LCD, 90Hz Size 6.82 inches, 110.5 cm2 (~83.6% screen-to-body ratio) Resolution 720 x 1640 pixels (~263 ppi density) PLATFORM OS Android 12, XOS 12 Chipset Mediatek MT6769Z Helio G85 (12nm) CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55) GPU Mali-G52 MC2 MEMORY Card slot microSDXC (dedicated slot) Internal 128GB 6GB RAM MAIN CAMERA Dual 50 MP, f/1.6, (wide), PDAF QVGA Features Quad-LED flash, HDR, panorama Video 1080p@30fps SELFIE CAMERA Single 8 MP, f/2.0, (wide) Features Dual-LED flash Video 1080p@30fps SOUND Loudspeaker Yes, with stereo speakers 3.5mm jack Yes COMMS WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band Bluetooth 5.0, A2DP, LE Positioning GPS Radio FM radio USB USB Type-C 2.0, OTG FEATURES Sensors Fingerprint (side-mounted), accelerometer, proximity, compass BATTERY Type Li-Po 5000 mAh, non-removable Charging 18W wired 5W reverse wired",1 units left,0 out of 5 (No ratings available),Infinix,FALSE,FALSE,phone
"OPPO A77 6.56 Inches, Dual SIM, 128GB, 4GB RAM, 4G LTE,Sky Blue","EGP 5,970.00","EGP 5,970.00",40%,https://www.jumia.com.eg/oppo-a77-6.56-inches-dual-sim-128gb-4gb-ram-4g-ltesky-blue-32677506.html,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/60/577623/1.jpg?3679,SKU: OP872MP102DZRNAFAMZ Model: A77 Size (L x W x H cm): 163.8 x 75 x 8 mm (6.45 x 2.95 x 0.31 in) Color: Sky Blue,"Type IPS LCD, 90Hz, 480 nits (typ), 600 nits (HBM) OS Android 12, ColorOS 12.1 Chipset MediaTek MT6765G Helio G35 (12 nm) Internal 128GB 4GB RAM Sensors Fingerprint (side-mounted), accelerometer, proximity, compass Battery Type Li-Po 5000 mAh, non-removable  ",Color: Sky Blue," Network technologyTechnology GSM / HSPA / LTE2G bands GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 23G bands HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 21004G bands 1, 3, 5, 8, 38, 40, 41Speed HSPA 42.2/5.76 Mbps, LTE Body Dimensions 163.8 x 75 x 8 mm (6.45 x 2.95 x 0.31 in)Weight 187 g / 189 g (6.60 oz)Build Glass front, plastic frame, plastic or leather backSIM Dual SIM (Nano-SIM, dual stand-by) IP54, dust and water resistant DisplayType IPS LCD, 90Hz, 480 nits (typ), 600 nits (HBM)Size 6.56 inches, 103.4 cm2 (~84.2% screen-to-body ratio)Resolution 720 x 1612 pixels, 20:9 ratio (~269 ppi density) PlatformOS Android 12, ColorOS 12.1Chipset MediaTek MT6765G Helio G35 (12 nm)CPU Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)GPU PowerVR GE8320 MemoryCard slot microSDXCInternal 128GB 4GB RAMUFS 2.2 Main cameraDual 50 MP, f/1.8, (wide), PDAF2 MP, f/2.4, (depth)Features LED flash, HDR, panoramaVideo 1080p@30fps Selfie cameraSingle 8 MP, f/2.0, 26mm (wide)Features PanoramaVideo 1080p@30fps SoundLoudspeaker Yes, with stereo speakers3.5mm jack Yes COMMSWLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspotBluetooth 5.0, A2DP, LE, aptX HDPositioning Yes, with A-GPS, GLONASS, BDS, GALILEO, QZSSNFC YesRadio NoUSB USB Type-C 2.0, USB On-The-Go FeaturesSensors Fingerprint (side-mounted), accelerometer, proximity, compass BatteryType Li-Po 5000 mAh, non-removableCharging Fast charging 33W, 100% in 69 min (advertised)",4 units left,0 out of 5 (No ratings available),Brand: OPPO | Similar products from OPPO,FALSE,FALSE,phone
"OPPO A17 - 6.56 Inches, Dual SIM, 4GB Ram, 64GB ROM, Midnight Black","EGP 5,025.00","EGP 5,025.00",28%,https://www.jumia.com.eg/oppo-a17-6.56-inches-dual-sim-4gb-ram-64gb-rom-midnight-black-37856937.html,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/73/965873/1.jpg?0206,SKU: OP872MP181CFLNAFAMZ Model: A17 Color: Midnight Black,"Dimensions 164.2 x 75.6 x 8.3 mm (6.46 x 2.98 x 0.33 in) CPU Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53) Internal Memory 64GB 4GB RAM Fingerprint (side-mounted), accelerometer, proximity Li-Po 5000 mAh, non-removable  ",Color: Midnight Black," Network Technology GSM / HSPA / LTE2G bands GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 23G bands HSDPA 850 / 900 / 21004G bands 1, 3, 5, 8, 38, 40, 41Speed HSPA, LTE BodyDimensions 164.2 x 75.6 x 8.3 mm (6.46 x 2.98 x 0.33 in)Weight 189 g (6.67 oz)SIM Dual SIM (Nano-SIM, dual stand-by) IPX4 water resistance DisplayType IPS LCDSize 6.56 inches, 103.4 cm2 (~83.3% screen-to-body ratio)Resolution 720 x 1612 pixels, 20:9 ratio (~269 ppi density) PlatformOS Android 12, ColorOS 12.1Chipset MediaTek MT6765 Helio G35 (12 nm)CPU Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)GPU PowerVR GE8320 MemoryCard slot microSDXCInternal 64GB 4GB RAM Main CameraDual 50 MP, f/1.8, (wide), PDAF2 MP, f/2.4, (depth)Features LED flash, HDR, panoramaVideo 1080p@30fps Selfie cameraSingle 5 MP, f/2.2, (wide)Features HDRVideo Yes SoundLoudspeaker Yes3.5mm jack Yes COMMSWLAN Wi-Fi 802.11 a/b/g/n/ac, dual-bandBluetooth 5.3Positioning GPSNFC NoRadio FM radioUSB microUSB 2.0 FeaturesFingerprint (side-mounted), accelerometer, proximity BatteryLi-Po 5000 mAh, non-removable ",7 units left,0 out of 5 (No ratings available),Brand: OPPO | Similar products from OPPO,FALSE,FALSE,phone
OPPO Reno6 5G - 6.4-inch 128GB/8GB Dual SIM Mobile Phone - Steeler Black,"EGP 13,499.00","EGP 13,499.00", ,https://www.jumia.com.eg/oppo-reno6-5g-6.4-inch-128gb8gb-dual-sim-mobile-phone-steeler-black-29687676.html,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/67/678692/1.jpg?2285,SKU: OP872MP14AL7ONAFAMZ Model: Reno6-5G Color: Steeler Black,"6.4 inches FHD+ AMOLED Punch-Hole Display 128GB ROM, 8GB RAM 64 + 8 + 2 MP Back Camera, 32 MP Front Camera 2x2.4 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55 Li-Po 4300 mAh, non-removable OS: Android 11, ColorOS 11.3",Color: Steeler Black,"  Network  Technology: GSM / HSPA / LTE 2G bands: GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 CDMA 800 3G bands: HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 CDMA2000 1x 4G bands: 1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 38, 39, 40, 41, 66 - International 5G bands: 1, 3, 5, 8, 20, 28, 7, 38, 40, 41, 66, 77, 78 SA/NSA - International Speed: HSPA 42.2/5.76 Mbps, LTE-A (CA), 5G  Body  Dimensions: 156.8 x 72.1 x 7.6 mm Weight: 182 g SIM: Dual SIM (Nano-SIM, dual stand-by)  Display  Type: AMOLED, 90Hz, 430 nits (typ), 600 nits (HBM), 750 nits (peak) Size: 6.43 inches, 99.8 cm2 (~88.3% screen-to-body ratio) Resolution: 1080 x 2400 pixels, 20:9 ratio (~409 ppi density) Protection: Corning Gorilla Glass 5  Platform  OS: Android 11, ColorOS 11.3 Chipset: MediaTek MT6877 Dimensity 900 5G (6 nm) CPU: Octa-core (2x2.4 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55) GPU: Mali-G78 MC4  Memory  Card slot: No Internal: 128GB 8GB RAM  Main Camera  Quad: 64 MP, f/1.7, 26mm (wide), 1/2.0"", 0.7µm, PDAF 8 MP, f/2.2, 119˚ (ultrawide), 1/4.0"", 1.12µm 2 MP, f/2.4, (macro) Features: LED flash, HDR, panorama Video: 4K@30fps, 1080p@30/60fps  Selfie Camera  Single: 32 MP, f/2.4, 26mm (wide), 1/2.8"", 0.8µm Features: Panorama Video: 1080p@30fps  Sound  Loudspeaker: Yes 3.5mm jack: No  Communications  WLAN: Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct, hotspot Bluetooth: 5.2, A2DP, LE, aptX GPS: Yes, with A-GPS, GLONASS, BDS, GALILEO, QZSS NFC: Yes (market/region dependent) Radio: No USB: USB Type-C 3.1, USB On-The-Go  Features  Sensors: Fingerprint (under display, optical), accelerometer, gyro, proximity, compass, color spectrum  Battery  Type: Li-Po 4300 mAh, non-removable Charging:Fast charging 65W SuperVOOC 2.0",4 units left,0 out of 5 (No ratings available),Brand: OPPO | Similar products from OPPO,TRUE,TRUE,phone
"OPPO A16K, 32GB, 3GB Ram, Dual SIM, 6.5 Inches, GB Blue",Official Store,Official Store,21%,https://www.jumia.com.eg/oppo-a16k-32gb-3gb-ram-dual-sim-6.5-inches-gb-blue-38491942.html,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/24/919483/1.jpg?9023,"SKU: OP872MP0EU3ZVNAFAMZ Model: A16K Production Country: China Size (L x W x H cm): Height 163.8 x Width 75.6 x Thickness 8.4 mm Color: Blue Main Material: Build Glass front, plastic back, plastic frame",32 GB 3 GB Ram dual SIM 6.52 inches,Size (L x W x H cm): Height 163.8 x Width 75.6 x Thickness 8.4 mm," the network Networks : second, third, fourth generation phone body Dimensions : Height 163.8 x Width 75.6 x Thickness  8.4 mm Weight : 190 grams Material : windshield, plastic side frame, plastic back SIM type : Nano SIM, dual SIM, in standby mode the screen Type : IPS LCD, supports 16 million , supports multi-touch Size : 6.52 inches - Screen aspect ratio : 20:9 Resolution : 1600 x 720 pixels - PPI density: 269 Screen refresh rate : 60Hz Luminous intensity : 480 lumens Layer of protection : undeclared Screen area of ​​the phone body : 88.7% User Interface : ColorOS 11.1 Operating System : Android 11 Healer Type : Mediatek Helio G35 Speed : Octa core Details : 4 x 2.35 GHz Cortex-A53 4 x 1.8GHz Cortex-A53 Graphics Processor : PowerVR GE8320 memory Internal Storage : 32 GB eMMC 5.1 RAM : 3 GB External memory card : separate microSDXC slot available back camera Triple : 13 MP, f/2.2, wide-angle lens, autofocus : 2 mega-pixels with aperture f/2.4 “macro : 2 mega-pixels, f/2.4, “depth sensor” for isolation Camera features : LED flash - panorama - HDR Video : 1080p@30fps quality shooting front camera One : 8 mega-pixel, wide-angle lens, f/2.0 Video : 1080p@30fps quality shooting Support HDR the sound Alarm sound types : Vibration, MP3 ringtones, WAV Speakers : Yes 3.5 mm audio input : Yes Communication ways Wireless Network : Wi-Fi 802.11 a/b/g/n/ac Bluetooth : version 5 GPS : Available with A-GPS, GLONASS, GALILEO, BDS, QZSS NFC : Not supported FM Radio : Yes USB : Supports USB 2.0 + Type-C 1.0 and OTG support Additional Features Sensors : side fingerprint, accelerometer, proximity Messages : SMS and Email Browsers : Internet browser Players : audio, photo, video, books the battery Capacity : 4230 mAh Type : Non-removable Lithium Polymer Fast Charging : Supports 10W 3G talk time about 26 hours Web browsing time : 11 hours Video watch time : 13 hours Music up to 80 hours",4 units left,5 out of 5 (1 verified rating),Brand: OPPO | Similar products from OPPO,FALSE,FALSE,phone
"OPPO A76 6.56 Inches ,Dual SIM ,4G LTE ,6GB Ram, 128 GB Storage - Glowing Blue","EGP 6,625.00","EGP 6,625.00",26%,https://www.jumia.com.eg/oppo-a76-6.56-inches-dual-sim-4g-lte-6gb-ram-128-gb-storage-glowing-blue-32677587.html,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/78/577623/1.jpg?3786,SKU: OP872MP1AS6VRNAFAMZ Model: A76 Color: Glowing Blue,"Display Type IPS LCD, 90Hz, 480 nits (typ), 600 nits (HBM) Chipset Qualcomm SM6225 Snapdragon 680 4G (6 nm) Internal 128GB 6GB RAM main Camera Dual 13 MP, f/2.2, 26mm (wide), 1/3.06"", 1.12µm, PDAF TypeLi-Po 5000 mAh, non-removable",Color: Glowing Blue," Network    Technology GSM / HSPA / LTE 2G bands GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 3G bands HSDPA 850 / 900 / 2100 4G bands LTE (unspecified) Speed HSPA 42.2/5.76 Mbps, LTE-A Display: Type IPS LCD, 90Hz, 480 nits (typ), 600 nits (HBM) Size 6.56 inches, 103.4 cm2 (~83.1% screen-to-body ratio) Resolution 720 x 1612 pixels, 20:9 ratio (~269 ppi density) Platform OS Android 11, ColorOS 11.1 Chipset Qualcomm SM6225 Snapdragon 680 4G (6 nm) CPU Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver) GPU Adreno 610 Memory Card slot microSDXC Internal128GB 6GB RAM  UFS 2.1 Camera: main Camera Dual 13 MP, f/2.2, 26mm (wide), 1/3.06"", 1.12µm, PDAF 2 MP, f/2.4, (depth) Features LED flash, HDR, panorama Video 1080p@30fps front camera Single 8 MP, f/2.0, (wide) Features HDR Video1080p@30fps Sound Loudspeaker Yes 3.5mm jack Yes COMMS  WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot Bluetooth 5.0, A2DP, LE, aptX HD GPS Yes, with A-GPS, GLONASS, GALILEO, BDS, QZSS USB USB Type-C 2.0, USB On-The-Go Sensors Fingerprint (side-mounted), accelerometer, proximity, compass Battery TypeLi-Po 5000 mAh, non-removable",6 units left,5 out of 5 (2 verified ratings),Brand: OPPO | Similar products from OPPO,FALSE,FALSE,phone
OPPO Side Buckle PU Phone Case For OPPO Realme 9i/A36 4G/A96 4G/K10 4G/A76 4G,Shipped from abroad,Shipped from abroad,30%,https://www.jumia.com.eg/oppo-side-buckle-pu-phone-case-for-oppo-realme-9ia36-4ga96-4gk10-4ga76-4g-34757631.html,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/13/675743/1.jpg?6149,SKU: OP872EA08549RNAFAMZ Model: B176415FK=EDA002956314D Production Country: China Size (L x W x H cm): 20 x 10 x 2cm Color: Black Main Material: Multi-Material,Side Buckle PU Phone Case For OPPO Realme 9i/A36 4G/A96 4G/K10 4G/A76 4G Side Buckle PU Phone Case For OPPO Realme 9i/A36 4G/A96 4G/K10 4G/A76 4G Side Buckle PU Phone Case For OPPO Realme 9i/A36 4G/A96 4G/K10 4G/A76 4G Side Buckle PU Phone Case For OPPO Realme 9i/A36 4G/A96 4G/K10 4G/A76 4G Side Buckle PU Phone Case For OPPO Realme 9i/A36 4G/A96 4G/K10 4G/A76 4G,Size (L x W x H cm): 20 x 10 x 2cm," Side Buckle PU Phone Case For OPPO Realme 9i/A36 4G/A96 4G/K10 4G/A76 4G 1. Good reception signal 2. Simple, comfortable and easy to carry 3. Fully protect the equipment from normal scratches, dirt, tears and wear 4. Bracket and card slot function, easy to use 5. All buttons and ports are easy to access ",In stock,0 out of 5 (No ratings available),Brand: OPPO | Similar products from OPPO,FALSE,FALSE,phone
"OPPO A96, 6.59“ 50MP+2MP Rear Camera, 16MP Front Camera, RAM 8GB + ROM 256GB - Sunset Blue","EGP 9,721.00","EGP 9,721.00",13%,https://www.jumia.com.eg/oppo-a96-6.59-50mp2mp-rear-camera-16mp-front-camera-ram-8gb-rom-256gb-sunset-blue-33881530.html,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/03/518833/1.jpg?1623,SKU: OP872MP023F5DNAFAMZ Model: A96 Size (L x W x H cm): 164.4 x 75.7 x 8.4 mm (6.47 x 2.98 x 0.33 in) Color: sunset Blue,"Display Type : ( IPS LCD, 90Hz, 480 nits (typ), 600 nits (HBM) Camera : back camera (50 MP, f/1.8, 27mm (wide), PDAF / 2 MP, f/2.4, (depth) / Front (16 MP, f/2.0, 26mm (wide) CPU (Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver) GPU (Adreno 610) Internal (256GB 8GB RAM) Battery (Li-Po 5000 mAh, non-removable)  ",Color: sunset Blue," Network Technology: ( GSM/HSPA/LTE)  2G Bands: (GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2) 3G Bands: ( HSDPA 850 / 900 / 2100) 4G Bands (1, 3, 5, 7, 8, 20, 28, 34, 38, 40, 41) Speed (HSPA 42.2/5.76 Mbps, LTE-A) Display :  Display type ( IPS LCD, 90Hz, 480 nits (typ), 600 nits (HBM) Display size (6.59 inches, 104.5 cm2 (~84.0% screen-to-body ratio) Platform:  OS (Android 11, ColorOS 11.1) Chipset (Qualcomm SM6225 Snapdragon 680 4G (6 nm) CPU (Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver) GPU (Adreno 610) Memory: Card slot (microSDXC (dedicated slot) Internal (256GB 8GB RAM) Main Camera: Dual (50 MP, f/1.8, 27mm (wide), PDAF / 2 MP, f/2.4, (depth)) Selfie camera (16 MP, f/2.0, 26mm (wide) Sound: Loudspeaker ( Yes ) 3.5mm jack ( Yes ) WLAN (Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot) Bluetooth (5.0, A2DP, LE, aptX HD) GPS (Yes, with A-GPS, GLONASS, BDS, GALILEO, QZSS) Sensors (Fingerprint (side-mounted), accelerometer, proximity, compass) Battery (Li-Po 5000 mAh, non-removable)",3 units left,0 out of 5 (No ratings available),Brand: OPPO | Similar products from OPPO,FALSE,FALSE,phone
"OPPO A16K, 32GB, 3GB Ram, Dual SIM, 6.5 Inches, GB Midnight Black / Black",Official Store,Official Store,21%,https://www.jumia.com.eg/oppo-a16k-32gb-3gb-ram-dual-sim-6.5-inches-gb-midnight-black-black-38491941.html,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/14/919483/1.jpg?9023,"SKU: OP872MP08VRY3NAFAMZ Model: A16K Production Country: China Size (L x W x H cm): Height 163.8 x Width 75.6 x Thickness 8.4 mm Color: Midnight Black / black Main Material: Build Glass front, plastic back, plastic frame",32 GB 3 GB Ram dual SIM 6.52 inches,Size (L x W x H cm): Height 163.8 x Width 75.6 x Thickness 8.4 mm," the network Networks : second, third, fourth generation phone body Dimensions : Height 163.8 x Width 75.6 x Thickness  8.4 mm Weight : 190 grams Material : windshield, plastic side frame, plastic back SIM type : Nano SIM, dual SIM, in standby mode the screen Type : IPS LCD, supports 16 million , supports multi-touch Size : 6.52 inches - Screen aspect ratio : 20:9 Resolution : 1600 x 720 pixels - PPI density: 269 Screen refresh rate : 60Hz Luminous intensity : 480 lumens Layer of protection : undeclared Screen area of ​​the phone body : 88.7% User Interface : ColorOS 11.1 Operating System : Android 11 Healer Type : Mediatek Helio G35 Speed : Octa core Details : 4 x 2.35 GHz Cortex-A53 4 x 1.8GHz Cortex-A53 Graphics Processor : PowerVR GE8320 memory Internal Storage : 32 GB eMMC 5.1 RAM : 3 GB External memory card : separate microSDXC slot available back camera Triple : 13 MP, f/2.2, wide-angle lens, autofocus : 2 mega-pixels with aperture f/2.4 “macro : 2 mega-pixels, f/2.4, “depth sensor” for isolation Camera features : LED flash - panorama - HDR Video : 1080p@30fps quality shooting front camera One : 8 mega-pixel, wide-angle lens, f/2.0 Video : 1080p@30fps quality shooting Support HDR the sound Alarm sound types : Vibration, MP3 ringtones, WAV Speakers : Yes 3.5 mm audio input : Yes Communication ways Wireless Network : Wi-Fi 802.11 a/b/g/n/ac Bluetooth : version 5 GPS : Available with A-GPS, GLONASS, GALILEO, BDS, QZSS NFC : Not supported FM Radio : Yes USB : Supports USB 2.0 + Type-C 1.0 and OTG support Additional Features Sensors : side fingerprint, accelerometer, proximity Messages : SMS and Email Browsers : Internet browser Players : audio, photo, video, books the battery Capacity : 4230 mAh Type : Non-removable Lithium Polymer Fast Charging : Supports 10W 3G talk time about 26 hours Web browsing time : 11 hours Video watch time : 13 hours Music up to 80 hours",3 units left,0 out of 5 (No ratings available),Brand: OPPO | Similar products from OPPO,FALSE,FALSE,phone
"OPPO Reno 7, 6.43 Inch, 256GB 8GB - Sunset Orange",Official Store,Official Store,32%,https://www.jumia.com.eg/oppo-reno-7-6.43-inch-256gb-8gb-sunset-orange-28362340.html,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/04/326382/1.jpg?9171,SKU: OP872MP02KQ9ANAFAMZ Model: Reno 7 Size (L x W x H cm): 159.9 x 73.2 x 7.5 mm (6.30 x 2.88 x 0.30 in) Color: Sunset Orange,"Display Type : ( AMOLED, 90Hz, 430 nits (typ), 600 nits (HBM), 800 nits (peak) Main Camera : (64 MP, f/1.7, 26mm (wide), 1/2.0"", 0.7µm, PDAF / 2 MP, f/3.3, (microscope) / 2 MP, f/2.4, (depth) Selfie Camera : (32 MP, f/2.4, 24mm (wide), 1/2.74"", 0.8µm) CPU (Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver) GPU (Adreno 610) Internal (256GB 8GB RAM) Battery (Li-Po 4500 mAh, non-removable)  ",Color: Sunset Orange," Network Technology: ( GSM/HSPA/LTE)  2G Bands: (GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2) 3G Bands: ( HSDPA 850 / 900 / 2100) 4G Bands (1, 3, 5, 7, 8, 20, 28, 34, 38, 40, 41) Speed (HSPA 42.2/5.76 Mbps, LTE-A) Display :  Display type ( AMOLED, 90Hz, 430 nits (typ), 600 nits (HBM), 800 nits (peak) Display size (6.43 inches, 99.8 cm2 (~85.3% screen-to-body ratio) Platform:  OS (Android 12, ColorOS 12.1) Chipset (Qualcomm SM6225 Snapdragon 680 4G (6 nm) CPU (Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver) GPU (Adreno 610) Memory: Card slot (microSDXC (dedicated slot) Internal (256GB 8GB RAM) Main Camera: Dual (64 MP, f/1.7, 26mm (wide), 1/2.0"", 0.7µm, PDAF / 2 MP, f/3.3, (microscope) / 2 MP, f/2.4, (depth) Selfie camera (32 MP, f/2.4, 24mm (wide), 1/2.74"", 0.8µm) Sound: Loudspeaker ( Yes ) 3.5mm jack ( Yes ) WLAN (Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot) Bluetooth (5.1, A2DP, LE, aptX HD) GPS (Yes, with A-GPS, GLONASS, BDS, GALILEO, QZSS) Sensors (Fingerprint (under display, optical), accelerometer, gyro, proximity, compass) Battery (Li-Po 4500 mAh, non-removable)",4 units left,0 out of 5 (No ratings available),Brand: OPPO | Similar products from OPPO,FALSE,TRUE,phone
"OPPO A16K, 64GB, 4GB Ram, Dual SIM, 6.5 Inches, GB Midnight Black / Black",Official Store,Official Store,25%,https://www.jumia.com.eg/oppo-a16k-64gb-4gb-ram-dual-sim-6.5-inches-gb-midnight-black-black-38491943.html,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/34/919483/1.jpg?9023,"SKU: OP872MP0KSG1NNAFAMZ Model: A16K Production Country: China Size (L x W x H cm): Height 163.8 x Width 75.6 x Thickness 8.4 mm Color: Midnight Black / black Main Material: Build Glass front, plastic back, plastic frame",64 GB 4 GB Ram dual SIM 6.52 inches,Size (L x W x H cm): Height 163.8 x Width 75.6 x Thickness 8.4 mm," the network Networks : second, third, fourth generation phone body Dimensions : Height 163.8 x Width 75.6 x Thickness  8.4 mm Weight : 190 grams Material : windshield, plastic side frame, plastic back SIM type : Nano SIM, dual SIM, in standby mode the screen Type : IPS LCD, supports 16 million , supports multi-touch Size : 6.52 inches - Screen aspect ratio : 20:9 Resolution : 1600 x 720 pixels - PPI density: 269 Screen refresh rate : 60Hz Luminous intensity : 480 lumens Layer of protection : undeclared Screen area of ​​the phone body : 88.7% User Interface : ColorOS 11.1 Operating System : Android 11 Healer Type : Mediatek Helio G35 Speed : Octa core Details : 4 x 2.35 GHz Cortex-A53 4 x 1.8GHz Cortex-A53 Graphics Processor : PowerVR GE8320 memory Internal Storage : 64 GB eMMC 5.1 RAM : 4 GB External memory card : separate microSDXC slot available back camera Triple : 13 MP, f/2.2, wide-angle lens, autofocus : 2 mega-pixels with aperture f/2.4 “macro : 2 mega-pixels, f/2.4, “depth sensor” for isolation Camera features : LED flash - panorama - HDR Video : 1080p@30fps quality shooting front camera One : 8 mega-pixel, wide-angle lens, f/2.0 Video : 1080p@30fps quality shooting Support HDR the sound Alarm sound types : Vibration, MP3 ringtones, WAV Speakers : Yes 3.5 mm audio input : Yes Communication ways Wireless Network : Wi-Fi 802.11 a/b/g/n/ac Bluetooth : version 5 GPS : Available with A-GPS, GLONASS, GALILEO, BDS, QZSS NFC : Not supported FM Radio : Yes USB : Supports USB 2.0 + Type-C 1.0 and OTG support Additional Features Sensors : side fingerprint, accelerometer, proximity Messages : SMS and Email Browsers : Internet browser Players : audio, photo, video, books the battery Capacity : 4230 mAh Type : Non-removable Lithium Polymer Fast Charging : Supports 10W 3G talk time about 26 hours Web browsing time : 11 hours Video watch time : 13 hours Music up to 80 hours",4 units left,0 out of 5 (No ratings available),Brand: OPPO | Similar products from OPPO,FALSE,FALSE,phone
